epoch,train_loss,val_auprc,val_sev_mae,val_health_mae,val_pix_bce,val_mask_rate
0,1.174040,nan,0.1993468999862671,0.2563004195690155,0.696594799266142,0.6732673048973083
1,1.091929,nan,0.17548198997974396,0.29376497864723206,0.6789872911241319,0.801980197429657
2,1.086580,nan,0.18041838705539703,0.19639037549495697,0.6509714955868928,0.4554455578327179
3,1.051590,nan,0.21448324620723724,0.19338876008987427,0.6498692640617713,0.6633663177490234
0,1.156914,nan,nan,0.0,0.0,0.15374436974525452,0.34313657879829407,0.6609210407032686,0.6732673048973083
0,1.143138,nan,nan,0.0,0.0,0.16666796803474426,0.28507745265960693,0.6287900139303768,0.6732673048973083
0,1.181513,nan,nan,0.0,0.0,0.14692774415016174,0.318141371011734,0.6859267178703757,0.6732673048973083
0,1.181511,0.45977916816053993,0.4530594531547781,11.0,1.0,0.14692844450473785,0.31816887855529785,0.6859039418837604,0.6732673048973083
1,1.104618,0.4604368661005249,0.44834707985445693,12.0,0.0,0.20131659507751465,0.3031900227069855,0.664809427143615,0.801980197429657
2,1.100623,0.5031822804441813,0.48863976511344714,12.0,0.0,0.187454491853714,0.2191174030303955,0.6296187276425569,0.4554455578327179
3,1.068028,0.6342264717202478,0.5498889849523819,12.0,0.0,0.18290653824806213,0.20806048810482025,0.6605689205340485,0.6633663177490234
0,1.186927,0.3799850318055178,0.3163551965443327,12.0,0.0,0.1953616440296173,0.2407614290714264,0.7043657302856445,0.6336633563041687
1,1.103487,0.46896176586742383,0.4976827546637734,12.0,0.0,0.20698516070842743,0.2234129160642624,0.6824018359184265,0.6336633563041687
2,1.059097,0.5231995851982034,0.5175614878238607,12.0,0.0,0.18300031125545502,0.22361694276332855,0.6912276744842529,0.6336633563041687
3,1.029225,0.5753465870121032,0.5796708274273427,12.0,0.0,0.16744963824748993,0.21593700349330902,0.6882200837135315,0.6336633563041687
4,0.970406,0.5673484551017641,0.5540515108220132,12.0,0.0,0.1618451029062271,0.2137652039527893,0.6360387206077576,0.6336633563041687
5,0.986573,0.6896116529210762,0.6842382853952196,12.0,0.0,0.1610739380121231,0.20748315751552582,0.7612828612327576,0.6336633563041687
6,0.989593,0.7053669114790037,0.6802717182320449,12.0,0.0,0.16017895936965942,0.20239099860191345,0.6023368835449219,0.6336633563041687
7,0.992257,0.7120357162589669,0.6931282366509601,12.0,0.0,0.20322154462337494,0.1999882459640503,0.6062581539154053,0.6336633563041687
